Customer_rating,Cost_of_the_Product,Weight_in_gms,order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Cost_to_Weight_Ratio
0.0018523902117447988,0.34901407321415645,-1.0196685373648444,ORD05519,SUP_010,0.5810671192993281,1.5819606216712,2025-05-04,2025-05-18,2025-05-16,1.666585616384727,-0.7841266459763426,0.9626655226858822,Storm,East,No,-0.045333337748666144,DHL,Weather,1.3053951684412644,False,True,False,True,0.647485876869711
0.0018523902117447988,0.8276962080975994,0.8333531247111683,ORD09088,SUP_012,0.34496544273285606,-0.4335470022447817,2025-05-08,2025-05-15,2025-05-13,-0.4940916911314351,0.47432348472590774,-0.030693230309078303,Rainy,East,Yes,-0.1862085059812333,FedEx,Weather,1.3053951684412644,False,True,True,False,-0.5215464490478056
0.0018523902117447988,-0.02560672799897275,-0.5851753471158455,ORD02677,SUP_001,1.6365804968906164,0.7181716399929222,2025-09-20,2025-10-01,2025-10-06,1.4913955644239572,0.054262704691089035,0.19119989373654925,Storm,North,Yes,-1.4540850200743363,DHL,Weather,-0.7660515560158475,False,True,False,True,-0.02035242870026439
1.4191725183110704,0.619573540756972,0.9716565909031032,ORD07436,SUP_014,0.15052876791340883,1.0061013005523483,2025-05-21,2025-06-02,2025-06-03,1.730291089825007,0.5557373266295631,-0.10809780846452977,Clear,East,No,1.5747310969258548,LocalTruckers,Weather,-0.7660515560158475,False,True,True,False,-0.5944958809765907
0.0018523902117447988,1.098255675640415,-1.5349407432657702,ORD10668,SUP_002,-0.5994412635330322,-1.5852656444824855,2025-11-22,2025-11-25,2025-11-26,1.6205761077889693,1.4235742371344875,2.105673126781382,Rainy,North,No,1.2929807604607213,LocalTruckers,Weather,-0.7660515560158475,True,False,False,True,2.7670999072424998
0.7105124542614076,0.6820103409591602,-0.18617596677451115,ORD03045,SUP_020,-1.141086286244351,-0.7214766628042076,2025-09-03,2025-09-09,2025-09-12,-1.269174951321508,0.1815800957531886,-0.08487643501789432,Rainy,East,Yes,0.6590425034141689,LocalTruckers,Weather,-0.7660515560158475,False,True,True,False,-0.1113020431657007
-1.4154677378875808,-0.4418520626802274,0.30706559849407083,ORD09320,SUP_011,-0.9049846096778787,0.43024197943349624,2025-10-02,2025-10-12,2025-10-13,0.11111030655122454,0.19110724746531846,-0.5028611570573323,Storm,East,Yes,-1.3132098518417692,LocalTruckers,Traffic,-0.7660515560158475,False,False,False,True,-0.5990741426014625
0.7105124542614076,0.39063860668228195,-1.172047135071888,ORD10773,SUP_003,0.13664043399773368,1.5819606216712,2025-03-11,2025-03-25,2025-03-24,-0.5861107083229506,0.9333589763103484,0.9884670487376993,Rainy,West,No,1.2225431763444377,FedEx,Weather,1.3053951684412644,False,True,False,True,0.967703134784292
0.7105124542614076,0.8276962080975994,-0.7712118680111916,ORD00007,SUP_009,-1.4188529645578472,1.0061013005523483,2025-12-09,2025-12-21,2025-12-23,0.24383004288514112,-0.5277596544499379,-0.030693230309078303,Storm,West,Yes,0.5886049192978854,FedEx,Weather,-0.7660515560158475,False,False,True,False,0.46743077710526626
-0.706807673837918,-0.7956605971592939,-1.606540325320887,ORD01998,SUP_007,0.7755037941187766,0.14231231887407025,2025-01-23,2025-02-01,2025-02-05,-1.5753151431317423,0.8658028096243362,-1.078235188012855,Storm,West,No,-0.1862085059812333,LocalTruckers,Customs,-0.7660515560158475,False,True,True,False,1.6379256064770784
1.4191725183110704,0.931757541767913,-0.9413373706720672,ORD02339,SUP_008,0.3033004409858318,0.7181716399929222,2025-10-07,2025-10-18,2025-10-19,0.8720367948656796,0.8311586215802276,0.6659479730899849,Clear,South,Yes,0.3068545828327518,DHL,Customs,-0.7660515560158475,False,False,True,False,0.7602436609842884
0.7105124542614076,1.015006608704164,-0.5790557247179723,ORD02402,SUP_004,-1.1966396219070503,1.5819606216712,2025-04-16,2025-04-30,2025-05-01,0.8738063913501319,0.5488084890207415,0.038970890030828015,Rainy,South,Yes,-0.6088340106789341,FedEx,Traffic,-0.7660515560158475,False,True,False,True,0.3070579856204802
0.0018523902117447988,0.9525698085019757,0.2685119773874695,ORD03999,SUP_014,0.5949554532150039,1.0061013005523483,2025-09-07,2025-09-19,2025-09-19,1.3268230913699006,0.9238318245982186,0.015749516584192578,Storm,East,No,0.8703552557630196,DHL,Weather,1.3053951684412644,False,True,False,True,-0.292404238878216
-0.706807673837918,-1.3784040657130505,1.3314903878980489,ORD09531,SUP_015,-1.099421284497326,-1.5852656444824855,2025-05-10,2025-05-13,2025-05-15,0.033248061235326816,-0.10077003680629754,-0.10809780846452977,Rainy,West,Yes,1.152105592228154,DHL,Traffic,-0.7660515560158475,False,True,True,False,-0.972938484173807
1.4191725183110704,-0.02560672799897275,0.43863748004834524,ORD05419,SUP_010,1.0393821385165978,1.5819606216712,2025-07-21,2025-08-04,2025-08-07,-0.21980423604134083,0.47085906592149696,-0.8873038952294079,Clear,North,Yes,1.0816680081118704,DHL,Customs,-0.7660515560158475,False,True,True,False,-0.5573046214402622
0.7105124542614076,-0.941346464297733,0.3970240477428073,ORD03626,SUP_018,-0.9049846096778787,-0.7214766628042076,2025-01-16,2025-01-22,2025-01-25,-1.0426666013116237,0.6839208223927652,-1.1143573244853988,Clear,North,No,-0.961021931260352,DHL,Traffic,-0.7660515560158475,False,True,False,True,-0.7272823306152721
0.7105124542614076,1.1190679423744776,-0.4107661087764585,ORD02788,SUP_019,0.2755237731544821,-1.0094063233636337,2025-08-18,2025-08-23,2025-08-23,-0.29766648135723855,1.2390939357996082,4.845795193484364,Clear,North,No,0.5886049192978854,FedEx,Weather,1.3053951684412644,False,True,False,True,0.17716115577307381
-0.706807673837918,-0.5875379298186666,0.19079277293447958,ORD01117,SUP_006,-1.1133096184130011,0.7181716399929222,2025-01-12,2025-01-23,2025-01-24,-0.4799349192558173,-0.7165704792903308,-0.5570443617661482,Clear,North,No,-0.8905843471440684,LocalTruckers,Weather,-0.7660515560158475,False,True,True,False,-0.591425088538111
0.7105124542614076,-1.4200285991811759,1.0463159841571565,ORD03708,SUP_010,-0.18279124606278746,1.2940309611117742,2025-11-11,2025-11-24,2025-11-22,1.0720011976087807,1.104847707128687,-1.2330443443237578,Storm,North,No,-0.32708367421380047,DHL,Weather,1.3053951684412644,False,False,False,False,-0.9409828797928033
1.4191725183110704,-0.12966806166928643,0.30706559849407083,ORD07521,SUP_020,1.581027161227917,-0.14561734168535573,2025-07-27,2025-08-04,2025-08-05,-0.13840279775653863,-1.06041404562811,-0.9131054212812251,Storm,West,Yes,1.363418344577004,DHL,Weather,-0.7660515560158475,True,False,True,False,-0.53425062875343
-1.4154677378875808,0.931757541767913,1.2751898618376152,ORD03344,SUP_016,1.344925484661445,1.0061013005523483,2025-02-18,2025-03-02,2025-03-07,-1.38242912632645,1.3127128353933395,0.00800905876864743,Clear,East,No,0.09554183048390102,DHL,Customs,-0.7660515560158475,False,True,False,True,-0.6189011770548852
0.7105124542614076,1.4520642101194814,-0.030125595628743892,ORD00134,SUP_014,1.5949154951435915,1.5819606216712,2025-02-17,2025-03-03,2025-03-06,-0.9205644438844204,-0.2878486522444848,2.3688486925099173,Clear,North,Yes,-0.4679588424463669,FedEx,Weather,-0.7660515560158475,False,False,False,True,-0.019677642794746462
-1.4154677378875808,-0.4418520626802274,-0.09621751752577473,ORD02575,SUP_013,1.344925484661445,1.2940309611117742,2025-03-20,2025-04-02,2025-03-31,-0.27466172705935965,1.6089206431704695,-0.9905099994366765,Clear,North,Yes,-1.1723346836092028,LocalTruckers,Weather,1.3053951684412644,False,True,False,True,-0.4441358683554017
0.0018523902117447988,0.307389539746031,-0.28714973633941937,ORD02752,SUP_001,1.4282554881554934,0.7181716399929222,2025-07-05,2025-07-16,2025-07-15,-1.4266690384377556,0.7280921621490043,2.097932668965837,Rainy,North,No,-1.2427722677254862,FedEx,Weather,1.3053951684412644,False,False,False,True,-0.1449036300183031
0.0018523902117447988,1.3063783429810423,-0.6726859474054326,ORD02934,SUP_006,1.4143671542398188,0.14231231887407025,2025-08-09,2025-08-18,2025-08-17,0.04386564014204014,0.6527410531530674,0.8517189606630684,Clear,East,No,1.011230423995587,DHL,Weather,1.3053951684412644,False,True,False,True,0.509925098320646
1.4191725183110704,1.701811410928234,-1.039863291277826,ORD05275,SUP_012,0.9838288028538983,0.14231231887407025,2025-04-21,2025-04-30,2025-05-02,0.41371130539255435,-1.0015189259531252,1.8012151193699397,Storm,South,Yes,0.2364169987164682,FedEx,Customs,-0.7660515560158475,False,True,True,False,1.283644066582764
-0.706807673837918,-0.12966806166928643,0.6956616207590207,ORD06947,SUP_014,0.6782854567090523,-1.0094063233636337,2025-07-02,2025-07-07,2025-07-07,1.6471200550557525,-0.8733354301899228,0.13959684163291491,Clear,East,No,-0.045333337748666144,LocalTruckers,Weather,1.3053951684412644,False,True,False,True,-0.6516616743646293
1.4191725183110704,-1.9195230007986817,-1.1659275126740147,ORD01381,SUP_002,0.7060621245404014,-1.0094063233636337,2025-09-15,2025-09-20,2025-09-18,-0.5595667610561673,-0.9166406652450587,-1.3568916693724802,Rainy,North,No,-1.3836474359580526,DHL,Weather,1.3053951684412644,False,False,True,False,-0.19475969665657603
0.0018523902117447988,-1.0662200647021094,0.6332414723007138,ORD03185,SUP_004,0.44218378014258025,-1.0094063233636337,2025-03-02,2025-03-07,2025-03-10,1.1038539343289206,-0.26013330180919775,0.0854136369240989,Rainy,West,Yes,1.011230423995587,FedEx,Weather,-0.7660515560158475,False,True,True,False,-0.8072123594231434
1.4191725183110704,0.6820103409591602,0.6350773590200758,ORD04042,SUP_013,-0.6966596009427565,0.43024197943349624,2025-06-28,2025-07-08,2025-07-13,1.6789727917758925,-1.512520699603729,-0.7118535180770512,Rainy,North,Yes,-1.2427722677254862,LocalTruckers,Traffic,-0.7660515560158475,False,True,True,False,-0.48626540093545484
-1.4154677378875808,0.3282018064800937,0.734215241865622,ORD07846,SUP_007,0.5671787853836535,0.14231231887407025,2025-10-28,2025-11-06,2025-11-11,-1.7027260900123022,-0.011561252592717721,-0.21646421788216183,Rainy,East,No,1.152105592228154,LocalTruckers,Customs,-0.7660515560158475,False,True,False,False,-0.5802895021624709
-0.706807673837918,0.8276962080975994,-0.559472933044778,ORD02125,SUP_015,-1.6827313089556695,1.5819606216712,2025-05-14,2025-05-28,2025-05-28,-1.5947807044607167,0.03261008716352107,1.2593830722817796,Storm,East,No,0.16597941460018462,DHL,Weather,1.3053951684412644,False,True,True,False,0.22760181392875473
0.0018523902117447988,-0.6707869967549175,-1.2938276207895651,ORD02770,SUP_003,0.12275210008205913,1.0061013005523483,2025-12-21,2026-01-02,2026-01-03,-0.8586285669285927,1.3698757456661186,-0.5880061930283289,Clear,West,No,-0.7497091789115012,DHL,Weather,-0.7660515560158475,False,True,False,False,0.6799076012275316
0.0018523902117447988,-0.8997219308296076,0.6057031715102843,ORD05354,SUP_004,-0.5855529296173576,1.5819606216712,2025-06-05,2025-06-19,2025-06-17,1.298509547618665,0.125283290181512,-0.6731512289993254,Clear,West,No,-0.045333337748666144,LocalTruckers,Weather,1.3053951684412644,False,False,False,True,-0.7703638367258905
0.0018523902117447988,0.16170367260759186,-0.956024464426963,ORD01225,SUP_008,0.2616354392388076,0.14231231887407025,2025-05-03,2025-05-12,2025-05-14,0.8879631632257496,-1.6770805928132455,-0.840861148336137,Rainy,South,Yes,0.6590425034141689,LocalTruckers,Customs,-0.7660515560158475,True,False,False,True,0.4660763437284354
-1.4154677378875808,-1.503277666117427,-1.3966372770738353,ORD01027,SUP_008,1.7060221664689903,1.2940309611117742,2025-10-03,2025-10-16,2025-10-19,-1.4620609681268002,0.6813225082894575,-0.18550238661998125,Rainy,North,Yes,0.7999176716467361,FedEx,Customs,-0.7660515560158475,False,True,False,True,0.4112981076881817
0.0018523902117447988,-0.4418520626802274,0.7574698069775403,ORD06470,SUP_001,0.9282754671911989,1.0061013005523483,2025-08-13,2025-08-25,2025-08-26,0.26860439366747224,1.73017530132485,0.47243652770135625,Clear,West,No,-1.3836474359580526,DHL,Customs,-0.7660515560158475,False,True,True,False,-0.7225383730179035
0.7105124542614076,-1.565714466319615,-1.1573600413169922,ORD01503,SUP_001,0.17830543574475852,-1.0094063233636337,2025-08-11,2025-08-16,2025-08-15,-0.789614304034956,-0.410835519801071,-0.9208458790967702,Rainy,South,No,0.5181673351816017,DHL,Weather,1.3053951684412644,False,False,True,False,-0.030080162027529854
-0.706807673837918,-0.6915992634889803,0.622226151984542,ORD08564,SUP_012,0.9560521350225493,-1.2973359839230596,2025-01-13,2025-01-17,2025-01-15,1.2507304425384551,0.4396792966817991,-1.0524336619610377,Rainy,South,Yes,-1.1723346836092028,FedEx,Weather,1.3053951684412644,False,True,False,False,-0.7356860719177846
0.7105124542614076,0.7652594078954111,0.8957732731694752,ORD08133,SUP_003,-1.0299796149189522,-1.5852656444824855,2025-07-27,2025-07-30,2025-07-31,1.5374050730197149,1.089257822508838,-0.6912122972355975,Clear,East,Yes,-0.7497091789115012,LocalTruckers,Weather,-0.7660515560158475,False,True,False,True,-0.5499668850186186
-0.706807673837918,0.7236348744272857,0.29972205161662296,ORD08305,SUP_006,-0.9049846096778787,-1.2973359839230596,2025-12-22,2025-12-26,2025-12-28,-0.08000611376961535,0.94028781391917,-0.06939551938680404,Storm,East,No,-0.32708367421380047,FedEx,Weather,-0.7660515560158475,False,True,False,True,-0.3539832688255096
1.4191725183110704,-1.2743427320427367,-1.3984731637931973,ORD02759,SUP_008,-0.3494512530508856,-0.4335470022447817,2025-11-16,2025-11-23,2025-11-23,-1.1612295657699225,-1.4501611611243335,0.7252914830091644,Rainy,East,Yes,-0.961021931260352,DHL,Weather,1.3053951684412644,False,True,False,True,0.5613373891220818
0.7105124542614076,0.3698263399482192,-0.29755309441580385,ORD02080,SUP_003,0.16441710182908337,0.7181716399929222,2025-06-15,2025-06-26,2025-06-24,-0.5931890942607595,-0.714838269888125,-0.20098330225107153,Clear,East,No,-0.32708367421380047,LocalTruckers,Weather,1.3053951684412644,False,True,False,True,-0.12099609045836578
0.0018523902117447988,-0.629162463286792,1.2770257485569771,ORD03827,SUP_016,1.5254738255652176,-1.5852656444824855,2025-05-02,2025-05-05,2025-05-10,1.4153029155925116,1.440030226455439,-0.5725252773972386,Rainy,East,Yes,0.3772921669490354,FedEx,Weather,-0.7660515560158475,True,False,True,False,-0.8535931605244749
-1.4154677378875808,-0.12966806166928643,0.6044792470307097,ORD08706,SUP_010,-0.7244362687741055,-0.4335470022447817,2025-02-24,2025-03-03,2025-03-01,1.3356710737921615,-0.027151137212566633,-0.38675428982415505,Clear,East,Yes,0.2364169987164682,FedEx,Weather,1.3053951684412644,False,True,False,True,-0.627010424604739
0.0018523902117447988,-0.4210397959461647,-0.6139375723858497,ORD00442,SUP_013,-0.3077862513038608,1.5819606216712,2025-01-06,2025-01-20,2025-01-18,0.7110035147805276,0.34354167485939674,-0.4951206992417871,Clear,North,No,-0.7497091789115012,FedEx,Weather,1.3053951684412644,False,True,False,False,-0.12452721281495402
-1.4154677378875808,1.3896274099172932,-1.4939392732000196,ORD09170,SUP_002,1.650468830806291,-0.14561734168535573,2025-12-08,2025-12-16,2025-12-16,0.450872831566051,0.07331700811534875,1.607703673981311,Clear,North,No,-1.3132098518417692,FedEx,Weather,1.3053951684412644,True,False,True,False,2.7417191276129365
0.7105124542614076,1.2231292760447914,0.9190278382813934,ORD04826,SUP_011,-0.9188729435935533,-1.2973359839230596,2025-10-19,2025-10-23,2025-10-28,-0.653355374732135,-0.9919917742409954,0.11637546818627949,Storm,North,Yes,-1.0314595153766355,FedEx,Traffic,-0.7660515560158475,False,True,False,True,-0.47982480816633727
0.7105124542614076,0.8693207415657248,-0.7063438705937354,ORD02193,SUP_014,-1.2521929575697497,-1.5852656444824855,2025-08-26,2025-08-29,2025-08-30,-0.48170451574026957,-1.1392295734284574,-0.01521231467798801,Rainy,South,Yes,-0.8905843471440684,FedEx,Weather,-0.7660515560158475,False,False,False,True,0.4012597117796
-1.4154677378875808,0.4946999403525956,0.39824797222238195,ORD09562,SUP_006,0.9838288028538983,0.14231231887407025,2025-05-15,2025-05-24,2025-05-23,-0.34721518292190073,-1.2275722529409347,-0.15454055535780065,Rainy,East,No,0.447729751065319,LocalTruckers,Weather,1.3053951684412644,False,True,True,False,-0.43979177844017164
-1.4154677378875808,-0.4210397959461647,0.9759403265816144,ORD10874,SUP_020,-1.1688629540757005,0.7181716399929222,2025-09-03,2025-09-14,2025-09-17,-1.2709445478059602,-0.8889253148097717,-0.985349694226313,Storm,North,Yes,0.7999176716467361,LocalTruckers,Weather,-0.7660515560158475,False,True,True,False,-0.7664823762393649
-0.706807673837918,1.2855660762469796,-1.4162200687470297,ORD09705,SUP_002,-0.36333958696656016,1.2940309611117742,2025-05-06,2025-05-19,2025-05-22,-0.3914550950332063,-0.7867249600796509,1.5431998588517681,Clear,South,Yes,-0.32708367421380047,LocalTruckers,Customs,-0.7660515560158475,True,False,True,False,2.2729897988548737
1.4191725183110704,0.3282018064800937,-0.7852869995263,ORD02766,SUP_014,0.2616354392388076,-0.4335470022447817,2025-03-01,2025-03-08,2025-03-11,1.2294952847250284,-1.371345633323986,-0.21646421788216183,Clear,South,Yes,0.3068545828327518,DHL,Weather,-0.7660515560158475,False,True,True,False,0.3033126063865889
0.0018523902117447988,-1.2327181985746114,0.6840343382030616,ORD03703,SUP_020,-0.46055792437628373,-1.5852656444824855,2025-10-05,2025-10-08,2025-10-10,0.5712053925088021,-1.0136443917685634,-1.1866015974304869,Storm,East,No,0.7999176716467361,LocalTruckers,Traffic,-0.7660515560158475,False,False,True,False,-0.8479378320639822
1.4191725183110704,-0.37941526247803925,0.147955416149367,ORD02429,SUP_016,-0.6133295974487074,1.2940309611117742,2025-02-18,2025-03-03,2025-03-01,-1.5363840204737933,-1.1704093426681552,-0.4796397836106968,Storm,East,No,-1.0314595153766355,DHL,Weather,1.3053951684412644,False,True,False,True,-0.5304077475957211
-0.706807673837918,-0.6915992634889803,1.41349332802955,ORD09341,SUP_018,0.5116254497209541,1.2940309611117742,2025-02-06,2025-02-19,2025-02-21,-1.2408614075702724,-0.07565300047431878,-0.595746650843874,Clear,East,Yes,0.8703552557630196,LocalTruckers,Weather,-0.7660515560158475,False,True,True,False,-0.8837171269851708
0.0018523902117447988,-0.6707869967549175,-1.0594460829510204,ORD02743,SUP_002,-0.3494512530508856,0.43024197943349624,2025-05-09,2025-05-19,2025-05-24,-1.0338186188893626,1.1750021879180068,-0.5880061930283289,Rainy,North,No,0.8703552557630196,FedEx,Customs,-0.7660515560158475,False,False,False,False,0.2574469061791741
0.7105124542614076,1.9723708784710496,-1.075969063425278,ORD05285,SUP_014,-0.6549945991957316,-1.0094063233636337,2025-01-19,2025-01-24,2025-01-27,-1.5381536169582457,1.6201800042848042,1.181978494126328,Clear,West,No,-1.3132098518417692,LocalTruckers,Traffic,-0.7660515560158475,False,True,False,True,1.4926476327438616
-1.4154677378875808,-1.024595531233984,1.2868171443935743,ORD04979,SUP_018,-0.9605379453405781,-1.0094063233636337,2025-06-28,2025-07-03,2025-07-03,0.2084381131960967,1.3369637670242156,0.5266197324101722,Storm,North,No,0.3772921669490354,FedEx,Weather,1.3053951684412644,False,True,True,False,-0.9143458382810118
-1.4154677378875808,0.931757541767913,-1.5147459893527886,ORD07463,SUP_013,0.2755237731544821,1.0061013005523483,2025-09-22,2025-10-04,2025-10-06,-0.14902037666325196,-1.2561537080773244,1.3238868874113223,Clear,South,Yes,1.2225431763444377,DHL,Weather,-0.7660515560158475,False,True,False,True,2.5240846206630514
-0.706807673837918,0.16170367260759186,1.0597791534324776,ORD10240,SUP_009,-1.0022029470876024,-1.5852656444824855,2025-06-05,2025-06-08,2025-06-10,-0.8267758302084527,-0.06959026756659972,-0.278387880406523,Rainy,East,No,-1.665397772423187,FedEx,Traffic,-0.7660515560158475,False,True,True,False,-0.6898190038324581
-1.4154677378875808,-0.10885579493522368,-0.03808110474597908,ORD00430,SUP_013,-0.39111625479790985,0.7181716399929222,2025-11-20,2025-12-01,2025-12-06,1.3038183370720215,-0.05659869705005906,-0.9079451160708616,Storm,North,No,0.447729751065319,DHL,Customs,-0.7660515560158475,False,True,False,True,-0.3899291607430973
-1.4154677378875808,0.536324473820721,-1.1824504931482724,ORD08560,SUP_008,-1.529959635883246,-1.0094063233636337,2025-04-15,2025-04-20,2025-04-22,-0.4799349192558173,-1.4796087209618258,1.0787723899190593,Storm,North,Yes,-0.8201467630277848,FedEx,Weather,-0.7660515560158475,False,True,False,True,1.0651414409980147
0.0018523902117447988,0.16170367260759186,0.47902698787430853,ORD03868,SUP_013,0.5394021175523045,1.5819606216712,2025-05-22,2025-06-05,2025-06-07,-0.22157383252579305,0.4414115060840042,-0.840861148336137,Storm,West,No,-1.7358353565394706,DHL,Weather,-0.7660515560158475,False,True,False,True,-0.5337238948559845
1.4191725183110704,-0.5459133963505411,1.3272066522195376,ORD03820,SUP_015,1.5254738255652176,0.43024197943349624,2025-08-01,2025-08-11,2025-08-09,0.666763602669222,-0.8109758917105271,-0.541563446135058,Clear,North,Yes,1.5747310969258548,LocalTruckers,Weather,1.3053951684412644,True,False,True,False,-0.8492243570123147
0.0018523902117447988,-1.0037832644999212,-1.058834120711233,ORD00752,SUP_019,1.6643571647219655,0.7181716399929222,2025-10-27,2025-11-07,2025-11-07,0.8649584089278708,-0.07825131457762703,-0.7118535180770512,Storm,East,Yes,0.16597941460018462,FedEx,Weather,1.3053951684412644,False,True,False,True,0.10623705934905953
0.0018523902117447988,1.1190679423744776,-0.9829508029776052,ORD03054,SUP_012,1.3310371507457692,-0.4335470022447817,2025-05-24,2025-05-31,2025-05-30,-1.0639017591250504,-1.6181854731382608,-0.6034871086594191,Storm,South,Yes,1.363418344577004,DHL,Weather,1.3053951684412644,False,True,True,False,0.9126998322611352
1.4191725183110704,-1.1286568649042976,-1.0986116662974093,ORD02564,SUP_017,0.49773711580527963,-1.2973359839230596,2025-04-24,2025-04-28,2025-04-27,-1.3452676001529535,0.2430735295314817,-0.7582962649703221,Clear,West,Yes,-0.6088340106789341,DHL,Weather,1.3053951684412644,False,True,True,False,0.10175419053277876
1.4191725183110704,1.1190679423744776,-0.4860374642702992,ORD02555,SUP_007,-0.8216546061838297,-1.0094063233636337,2025-09-21,2025-09-26,2025-09-24,-1.5151488626603666,1.467745576890726,0.07767317910855374,Storm,South,No,0.5886049192978854,LocalTruckers,Weather,1.3053951684412644,False,True,False,True,0.24622721971127698
0.0018523902117447988,1.4104396766513558,-1.5900173448466293,ORD06887,SUP_001,0.9977171367695741,1.5819606216712,2025-07-19,2025-08-02,2025-08-04,-0.6657425501233005,0.6198290745111644,0.9033220127667028,Storm,West,Yes,-1.0314595153766355,LocalTruckers,Weather,-0.7660515560158475,False,True,False,False,3.3908957556109143
1.4191725183110704,0.7652594078954111,-1.3280975062176552,ORD07110,SUP_001,1.3310371507457692,0.14231231887407025,2025-08-28,2025-09-06,2025-09-08,-1.5363840204737933,-1.61472105433385,0.58338308972417,Clear,North,Yes,-0.8201467630277848,DHL,Traffic,-0.7660515560158475,True,False,False,True,1.603777641594362
0.7105124542614076,-0.7748483304252312,1.4367478931414683,ORD07611,SUP_004,0.7199504584560772,-1.0094063233636337,2025-01-13,2025-01-18,2025-01-21,-0.2835097094816208,0.5505406984229466,-0.6267084821060546,Clear,West,No,0.09554183048390102,FedEx,Weather,-0.7660515560158475,False,True,True,False,-0.8990483229078209
-1.4154677378875808,1.868309544800736,-1.5936891182853532,ORD10756,SUP_005,0.6782854567090523,-1.2973359839230596,2025-10-20,2025-10-24,2025-10-29,-1.260326968899247,-1.6493652423779586,1.9044212235772084,Rainy,West,Yes,-0.7497091789115012,LocalTruckers,Weather,-0.7660515560158475,False,True,False,True,3.801590333407389
